variable,group,value
1632,hlyC,1
1632,hlyD,1
1632,iucA,1
1632,iucB,1
1632,iucC,1
1632,iucD,1
1632,iutA,1
1632,map,1
1632,nleA/espI,1
1632,nleB1,1
1632,nleC,1
1632,nleE,1
1632,nleF,1
1632,nleG7',1
1632,nleH2,1
1632,ompA,1
1632,paa,1
1632,rcsB,1
1632,sepD,1
1632,sepL,1
1632,sepQ/escQ,1
1632,sepZ/espZ,1
1632,stxA,1
1632,stxB,1
1632,waaF,1
1632,yagV/ecpE,1
1632,yagW/ecpD,1
1632,yagX/ecpC,1
1632,yagY/ecpB,1
1632,yagZ/ecpA,1
1632,ykgK/ecpR,1
1632,algA,0
1632,espY1,0
1632,fyuA,0
1632,gnd,0
1632,gtrB,0
1632,iroB,0
1632,iroC,0
1632,iroD,0
1632,iroE,0
1632,iroN,0
1632,irp1,0
1632,irp2,0
1632,ybtA,0
1632,ybtE,0
1632,ybtP,0
1632,ybtQ,0
1632,ybtS,0
1632,ybtT,0
1632,ybtU,0
1632,ybtX,0
1632,chuA,0
1632,chuS,0
1632,chuT,0
1632,chuU,0
1632,chuV,0
1632,chuW,0
1632,chuX,0
1632,chuY,0
1632,clbA,0
1632,clbB,0
1632,clbC,0
1632,clbD,0
1632,clbE,0
1632,clbF,0
1632,clbG,0
1632,clbH,0
1632,clbI,0
1632,clbJ,0
1632,clbK,0
1632,clbL,0
1632,clbM,0
1632,clbN,0
1632,clbO,0
1632,clbP,0
1632,clbQ,0
1632,clbS,0
1632,clpV/tssH,0
1632,galF,0
1632,kpsD,0
1632,kpsM,0
1632,kpsT,0
1632,papA,0
1632,papB,0
1632,papC,0
1632,papD,0
1632,papE,0
1632,papF,0
1632,papG,0
1632,papH,0
1632,papI,0
1632,papJ,0
1632,papK,0
1632,papX,0
1632,tcpC,0
1632,vat,0
1632,vgrG/tssI,0
1632,vipB/tssC,0
1632,ADP,0
1632,cesF,0
1632,clpB,0
1632,espH,0
1632,espJ,0
1632,espM2,0
1632,espR3,0
1632,espR4,0
1632,espW,0
1632,espX2,0
1632,espX6,0
1632,espY2,0
1632,espY3,0
1632,espY4,0
1632,nleB2,0
1632,nleD,0
1632,nleH1,0
1632,sat,1
1632,shuA,0
1632,shuS,0
1632,shuT,0
1632,shuU,0
1632,shuV,0
1632,shuX,0
1632,shuY,0
1632,stcE,0
1632,stx1A,0
1632,stx2A,0
1632,stx2B,0
1632,tir,0
1632,toxB,0
1632,manB,0
1632,manC,0
1077,acrA,1
1077,acrB,1
1077,allB,1
1077,aslA,1
1077,cesAB,1
1077,cesD,1
1077,cesD2,1
1077,cesL,1
1077,cesT,1
1077,csgB,1
1077,eae,1
1077,east1,1
1077,efa1,1
1077,entB,1
1077,entC,1
1077,entD,1
1077,entE,1
1077,entF,1
1077,entS,1
1077,escC,1
1077,escD,1
1077,escE,1
1077,escF,1
1077,escG,1
1077,escI,1
1077,escJ,1
1077,escL,1
1077,escN,1
1077,escO,1
1077,escR,1
1077,escS,1
1077,escT,1
1077,escU,1
1077,escV,1
1077,espA,1
1077,espB,1
1077,espD,1
1077,espF,1
1077,espFu/tccP,1
1077,espG,1
1077,espK,1
1077,espL1,1
1077,espL2,1
1077,espL4,1
1077,espM1,1
1077,espN,1
1077,espP,1
1077,espR1,1
1077,espX1,1
1077,espX4,1
1077,espX5,1
1077,espX7/nleL,1
1077,etgA,1
1077,fdeC,1
1077,fepA,1
1077,fepB,1
1077,fepC,1
1077,fepD,1
1077,fepG,1
1077,fes,1
1077,fimA,1
1077,fimB,1
1077,fimC,1
1077,fimD,1
1077,fimE,1
1077,fimF,1
1077,fimG,1
1077,fimH,1
1077,fimI,1
1077,flhA,1
1077,gspC,1
1077,gspD,1
1077,gspE,1
1077,gspF,1
1077,gspG,1
1077,gspH,1
1077,gspI,1
1077,gspJ,1
1077,gspK,1
1077,gspL,1
1077,gspM,1
1077,hlyA,1
1077,hlyB,1
1077,hlyC,1
1077,hlyD,1
1077,iucA,1
1077,iucB,1
1077,iucC,1
1077,iucD,1
1077,iutA,1
1077,map,1
1077,nleA/espI,1
1077,nleB1,1
1077,nleC,1
1077,nleE,1
1077,nleF,1
1077,nleG7',1
1077,nleH2,1
1077,ompA,1
1077,paa,1
1077,rcsB,1
1077,sepD,1
1077,sepL,1
1077,sepQ/escQ,1
1077,sepZ/espZ,1
1077,stxA,1
1077,stxB,1
1077,waaF,1
1077,yagV/ecpE,1
1077,yagW/ecpD,1
1077,yagX/ecpC,1
1077,yagY/ecpB,1
1077,yagZ/ecpA,1
1077,ykgK/ecpR,1
1077,algA,0
1077,espY1,0
1077,fyuA,0
1077,gnd,0
1077,gtrB,0
1077,iroB,0
1077,iroC,0
1077,iroD,0
1077,iroE,0
1077,iroN,0
1077,irp1,0
1077,irp2,0
1077,ybtA,0
1077,ybtE,0
1077,ybtP,0
1077,ybtQ,0
1077,ybtS,0
1077,ybtT,0
1077,ybtU,0
1077,ybtX,0
1077,chuA,0
1077,chuS,0
1077,chuT,0
1077,chuU,0
1077,chuV,0
1077,chuW,0
1077,chuX,0
1077,chuY,0
1077,clbA,0
1077,clbB,0
1077,clbC,0
1077,clbD,0
1077,clbE,0
1077,clbF,0
1077,clbG,0
1077,clbH,0
1077,clbI,0
1077,clbJ,0
1077,clbK,0
1077,clbL,0
1077,clbM,0
1077,clbN,0
1077,clbO,0
1077,clbP,0
1077,clbQ,0
1077,clbS,0
1077,clpV/tssH,0
1077,galF,0
1077,kpsD,0
1077,kpsM,0
1077,kpsT,0
1077,papA,0
1077,papB,0
1077,papC,0
1077,papD,0
1077,papE,0
1077,papF,0
1077,papG,0
1077,papH,0
1077,papI,0
1077,papJ,0
1077,papK,0
1077,papX,0
1077,tcpC,0
1077,vat,0
1077,vgrG/tssI,0
1077,vipB/tssC,0
1077,ADP,0
1077,cesF,0
1077,clpB,0
1077,espH,0
1077,espJ,0
1077,espM2,0
1077,espR3,0
1077,espR4,0
1077,espW,0
1077,espX2,0
1077,espX6,0
1077,espY2,0
1077,espY3,0
1077,espY4,0
1077,nleB2,0
1077,nleD,0
1077,nleH1,0
1077,sat,0
1077,shuA,0
1077,shuS,0
1077,shuT,0
1077,shuU,0
1077,shuV,0
1077,shuX,0
1077,shuY,0
1077,stcE,0
1077,stx1A,0
1077,stx2A,0
1077,stx2B,0
1077,tir,0
1077,toxB,0
1077,manB,0
1077,manC,0
1020,acrA,1
1020,acrB,1
1020,allB,1
1020,aslA,1
1020,cesAB,1
1020,cesD,1
1020,cesD2,1
1020,cesL,1
1020,cesT,1
1020,csgB,1
1020,eae,1
1020,east1,1
1020,efa1,1
1020,entB,1
1020,entC,1
1020,entD,1
1020,entE,1
1020,entF,1
1020,entS,1
1020,escC,1
1020,escD,1
1020,escE,1
1020,escF,1
1020,escG,1
1020,escI,1
1020,escJ,1
1020,escL,1
1020,escN,1
1020,escO,1
1020,escR,1
1020,escS,1
1020,escT,1
1020,escU,1
1020,escV,1
1020,espA,1
1020,espB,1
1020,espD,1
1020,espF,1
1020,espFu/tccP,1
1020,espG,1
1020,espK,1
1020,espL1,1
1020,espL2,1
1020,espL4,1
1020,espM1,1
1020,espN,1
1020,espP,1
1020,espR1,1
1020,espX1,1
1020,espX4,1
1020,espX5,1
1020,espX7/nleL,1
1020,etgA,1
1020,fdeC,1
1020,fepA,1
1020,fepB,1
1020,fepC,1
1020,fepD,1
1020,fepG,1
1020,fes,1
1020,fimA,1
1020,fimB,1
1020,fimC,1
1020,fimD,1
1020,fimE,1
1020,fimF,1
1020,fimG,1
1020,fimH,1
1020,fimI,1
1020,flhA,1
1020,gspC,1
1020,gspD,1
1020,gspE,1
1020,gspF,1
1020,gspG,1
1020,gspH,1
1020,gspI,1
1020,gspJ,1
1020,gspK,1
1020,gspL,1
1020,gspM,1
1020,hlyA,1
1020,hlyB,1
1020,hlyC,1
1020,hlyD,1
1020,iucA,1
1020,iucB,1
1020,iucC,1
1020,iucD,1
1020,iutA,1
1020,map,1
1020,nleA/espI,1
1020,nleB1,1
1020,nleC,1
1020,nleE,1
1020,nleF,1
1020,nleG7',1
1020,nleH2,1
1020,ompA,1
1020,paa,1
1020,rcsB,1
1020,sepD,1
1020,sepL,1
1020,sepQ/escQ,1
1020,sepZ/espZ,1
1020,stxA,1
1020,stxB,1
1020,waaF,1
1020,yagV/ecpE,1
1020,yagW/ecpD,1
1020,yagX/ecpC,1
1020,yagY/ecpB,1
1020,yagZ/ecpA,1
1020,ykgK/ecpR,1
1020,algA,0
1020,espY1,0
1020,fyuA,0
1020,gnd,0
1020,gtrB,0
1020,iroB,0
1020,iroC,0
1020,iroD,0
1020,iroE,0
1020,iroN,0
1020,irp1,0
1020,irp2,0
1020,ybtA,0
1020,ybtE,0
1020,ybtP,0
1020,ybtQ,0
1020,ybtS,0
1020,ybtT,0
1020,ybtU,0
1020,ybtX,0
1020,chuA,0
1020,chuS,0
1020,chuT,0
1020,chuU,0
1020,chuV,0
1020,chuW,0
1020,chuX,0
1020,chuY,0
1020,clbA,0
1020,clbB,0
1020,clbC,0
1020,clbD,0
1020,clbE,0
1020,clbF,0
1020,clbG,0
1020,clbH,0
1020,clbI,0
1020,clbJ,0
1020,clbK,0
1020,clbL,0
1020,clbM,0
1020,clbN,0
1020,clbO,0
1020,clbP,0
1020,clbQ,0
1020,clbS,0
1020,clpV/tssH,0
1020,galF,0
1020,kpsD,0
1020,kpsM,0
1020,kpsT,0
1020,papA,0
1020,papB,0
1020,papC,0
1020,papD,0
1020,papE,0
1020,papF,0
1020,papG,0
1020,papH,0
1020,papI,0
1020,papJ,0
1020,papK,0
1020,papX,0
1020,tcpC,0
1020,vat,0
1020,vgrG/tssI,0
1020,vipB/tssC,0
1020,ADP,0
1020,cesF,0
1020,clpB,0
1020,espH,0
1020,espJ,0
1020,espM2,0
1020,espR3,0
1020,espR4,0
1020,espW,0
1020,espX2,0
1020,espX6,0
1020,espY2,0
1020,espY3,0
1020,espY4,0
1020,nleB2,0
1020,nleD,0
1020,nleH1,0
1020,sat,0
1020,shuA,0
1020,shuS,0
1020,shuT,0
1020,shuU,0
1020,shuV,0
1020,shuX,0
1020,shuY,0
1020,stcE,0
1020,stx1A,0
1020,stx2A,0
1020,stx2B,0
1020,tir,0
1020,toxB,0
1020,manB,0
1020,manC,0
1602,acrA,1
1602,acrB,1
1602,allB,1
1602,aslA,1
1602,cesAB,1
1602,cesD,1
1602,cesD2,1
1602,cesL,1
1602,cesT,1
1602,csgB,1
1602,eae,1
1602,east1,1
1602,efa1,1
1602,entB,1
1602,entC,1
1602,entD,1
1602,entE,1
1602,entF,1
1602,entS,1
1602,escC,1
1602,escD,1
1602,escE,1
1602,escF,1
1602,escG,1
1602,escI,1
1602,escJ,1
1602,escL,1
1602,escN,1
1602,escO,1
1602,escR,1
1602,escS,1
1602,escT,1
1602,escU,1
1602,escV,1
1602,espA,1
1602,espB,1
1602,espD,1
1602,espF,1
1602,espFu/tccP,1
1602,espG,1
1602,espK,1
1602,espL1,1
1602,espL2,1
1602,espL4,1
1602,espM1,1
1602,espN,1
1602,espP,1
1602,espR1,1
1602,espX1,1
1602,espX4,1
1602,espX5,1
1602,espX7/nleL,1
1602,etgA,1
1602,fdeC,1
1602,fepA,1
1602,fepB,1
1602,fepC,1
1602,fepD,1
1602,fepG,1
1602,fes,1
1602,fimA,1
1602,fimB,1
1602,fimC,1
1602,fimD,1
1602,fimE,1
1602,fimF,1
1602,fimG,1
1602,fimH,1
1602,fimI,1
1602,flhA,1
1602,gspC,1
1602,gspD,1
1602,gspE,1
1602,gspF,1
1602,gspG,1
1602,gspH,1
1602,gspI,1
1602,gspJ,1
1602,gspK,1
1602,gspL,1
1602,gspM,1
1602,hlyA,1
1602,hlyB,1
1602,hlyC,1
1602,hlyD,1
1602,iucA,1
1602,iucB,1
1602,iucC,1
1602,iucD,1
1602,iutA,1
1602,map,1
1602,nleA/espI,1
1602,nleB1,1
1602,nleC,1
1602,nleE,1
1602,nleF,1
1602,nleG7',1
1602,nleH2,1
1602,ompA,1
1602,paa,1
1602,rcsB,1
1602,sepD,1
1602,sepL,1
1602,sepQ/escQ,1
1602,sepZ/espZ,1
1602,stxA,1
1602,stxB,1
1602,waaF,1
1602,yagV/ecpE,1
1602,yagW/ecpD,1
1602,yagX/ecpC,1
1602,yagY/ecpB,1
1602,yagZ/ecpA,1
1602,ykgK/ecpR,1
1602,algA,0
1602,espY1,0
1602,fyuA,0
1602,gnd,0
1602,gtrB,0
1602,iroB,0
1602,iroC,0
1602,iroD,0
1602,iroE,0
1602,iroN,0
1602,irp1,0
1602,irp2,0
1602,ybtA,0
1602,ybtE,0
1602,ybtP,0
1602,ybtQ,0
1602,ybtS,0
1602,ybtT,0
1602,ybtU,0
1602,ybtX,0
1602,chuA,0
1602,chuS,0
1602,chuT,0
1602,chuU,0
1602,chuV,0
1602,chuW,0
1602,chuX,0
1602,chuY,0
1602,clbA,0
1602,clbB,0
1602,clbC,0
1602,clbD,0
1602,clbE,0
1602,clbF,0
1602,clbG,0
1602,clbH,0
1602,clbI,0
1602,clbJ,0
1602,clbK,0
1602,clbL,0
1602,clbM,0
1602,clbN,0
1602,clbO,0
1602,clbP,0
1602,clbQ,0
1602,clbS,0
1602,clpV/tssH,0
1602,galF,0
1602,kpsD,0
1602,kpsM,0
1602,kpsT,0
1602,papA,0
1602,papB,0
1602,papC,0
1602,papD,0
1602,papE,0
1602,papF,0
1602,papG,0
1602,papH,0
1602,papI,0
1602,papJ,0
1602,papK,0
1602,papX,0
1602,tcpC,0
1602,vat,0
1602,vgrG/tssI,0
1602,vipB/tssC,0
1602,ADP,0
1602,cesF,0
1602,clpB,0
1602,espH,0
1602,espJ,0
1602,espM2,0
1602,espR3,0
1602,espR4,0
1602,espW,0
1602,espX2,0
1602,espX6,0
1602,espY2,0
1602,espY3,0
1602,espY4,0
1602,nleB2,0
1602,nleD,0
1602,nleH1,0
1602,sat,0
1602,shuA,0
1602,shuS,0
1602,shuT,0
1602,shuU,0
1602,shuV,0
1602,shuX,0
1602,shuY,0
1602,stcE,0
1602,stx1A,0
1602,stx2A,0
1602,stx2B,0
1602,tir,0
1602,toxB,0
1602,manB,0
1602,manC,0
1953,acrA,1
1953,acrB,1
1953,allB,1
1953,aslA,1
1953,cesAB,0
1953,cesD,0
1953,cesD2,0
1953,cesL,0
1953,cesT,0
1953,csgB,1
1953,eae,0
1953,east1,0
1953,efa1,0
1953,entB,1
1953,entC,1
1953,entD,1
1953,entE,1
1953,entF,1
1953,entS,1
1953,escC,0
1953,escD,0
1953,escE,0
1953,escF,0
1953,escG,0
1953,escI,0
1953,escJ,0
1953,escL,0
1953,escN,0
1953,escO,0
1953,escR,0
1953,escS,0
1953,escT,0
1953,escU,0
1953,escV,0
1953,espA,0
1953,espB,0
1953,espD,0
1953,espF,0
1953,espFu/tccP,0
1953,espG,0
1953,espK,0
1953,espL1,1
1953,espL2,0
1953,espL4,1
1953,espM1,0
1953,espN,0
1953,espP,0
1953,espR1,1
1953,espX1,1
1953,espX4,1
1953,espX5,1
1953,espX7/nleL,0
1953,etgA,0
1953,fdeC,1
1953,fepA,1
1953,fepB,1
1953,fepC,1
1953,fepD,1
1953,fepG,1
1953,fes,1
1953,fimA,1
1953,fimB,0
1953,fimC,1
1953,fimD,1
1953,fimE,1
1953,fimF,1
1953,fimG,1
1953,fimH,1
1953,fimI,1
1953,flhA,1
1953,gspC,0
1953,gspD,0
1953,gspE,0
1953,gspF,0
1953,gspG,0
1953,gspH,0
1953,gspI,0
1953,gspJ,0
1953,gspK,0
1953,gspL,1
1953,gspM,1
1953,hlyA,0
1953,hlyB,0
1953,hlyC,0
1953,hlyD,0
1953,iucA,0
1953,iucB,0
1953,iucC,0
1953,iucD,0
1953,iutA,0
1953,map,0
1953,nleA/espI,0
1953,nleB1,0
1953,nleC,0
1953,nleE,0
1953,nleF,0
1953,nleG7',0
1953,nleH2,0
1953,ompA,1
1953,paa,0
1953,rcsB,1
1953,sepD,0
1953,sepL,0
1953,sepQ/escQ,0
1953,sepZ/espZ,0
1953,stxA,0
1953,stxB,0
1953,waaF,0
1953,yagV/ecpE,1
1953,yagW/ecpD,1
1953,yagX/ecpC,1
1953,yagY/ecpB,1
1953,yagZ/ecpA,1
1953,ykgK/ecpR,1
1953,algA,1
1953,espY1,0
1953,fyuA,0
1953,gnd,1
1953,gtrB,0
1953,iroB,0
1953,iroC,0
1953,iroD,0
1953,iroE,0
1953,iroN,0
1953,irp1,0
1953,irp2,0
1953,ybtA,0
1953,ybtE,0
1953,ybtP,0
1953,ybtQ,0
1953,ybtS,0
1953,ybtT,0
1953,ybtU,0
1953,ybtX,0
1953,chuA,0
1953,chuS,0
1953,chuT,0
1953,chuU,0
1953,chuV,0
1953,chuW,0
1953,chuX,0
1953,chuY,0
1953,clbA,0
1953,clbB,0
1953,clbC,0
1953,clbD,0
1953,clbE,0
1953,clbF,0
1953,clbG,0
1953,clbH,0
1953,clbI,0
1953,clbJ,0
1953,clbK,0
1953,clbL,0
1953,clbM,0
1953,clbN,0
1953,clbO,0
1953,clbP,0
1953,clbQ,0
1953,clbS,0
1953,clpV/tssH,0
1953,galF,0
1953,kpsD,0
1953,kpsM,0
1953,kpsT,0
1953,papA,0
1953,papB,0
1953,papC,0
1953,papD,0
1953,papE,0
1953,papF,0
1953,papG,0
1953,papH,0
1953,papI,0
1953,papJ,0
1953,papK,0
1953,papX,0
1953,tcpC,0
1953,vat,0
1953,vgrG/tssI,0
1953,vipB/tssC,0
1953,ADP,0
1953,cesF,0
1953,clpB,0
1953,espH,0
1953,espJ,0
1953,espM2,0
1953,espR3,0
1953,espR4,0
1953,espW,0
1953,espX2,0
1953,espX6,0
1953,espY2,0
1953,espY3,0
1953,espY4,0
1953,nleB2,0
1953,nleD,0
1953,nleH1,0
1953,sat,0
1953,shuA,0
1953,shuS,0
1953,shuT,0
1953,shuU,0
1953,shuV,0
1953,shuX,0
1953,shuY,0
1953,stcE,0
1953,stx1A,0
1953,stx2A,0
1953,stx2B,0
1953,tir,0
1953,toxB,0
1953,manB,1
1953,manC,1
1365,acrA,1
1365,acrB,1
1365,allB,1
1365,aslA,1
1365,cesAB,0
1365,cesD,0
1365,cesD2,0
1365,cesL,0
1365,cesT,0
1365,csgB,1
1365,eae,0
1365,east1,0
1365,efa1,0
1365,entB,1
1365,entC,1
1365,entD,1
1365,entE,1
1365,entF,1
1365,entS,1
1365,escC,0
1365,escD,0
1365,escE,0
1365,escF,0
1365,escG,0
1365,escI,0
1365,escJ,0
1365,escL,0
1365,escN,0
1365,escO,0
1365,escR,0
1365,escS,0
1365,escT,0
1365,escU,0
1365,escV,0
1365,espA,0
1365,espB,0
1365,espD,0
1365,espF,0
1365,espFu/tccP,0
1365,espG,0
1365,espK,0
1365,espL1,1
1365,espL2,0
1365,espL4,1
1365,espM1,0
1365,espN,0
1365,espP,0
1365,espR1,1
1365,espX1,1
1365,espX4,1
1365,espX5,1
1365,espX7/nleL,0
1365,etgA,0
1365,fdeC,1
1365,fepA,1
1365,fepB,1
1365,fepC,1
1365,fepD,1
1365,fepG,1
1365,fes,1
1365,fimA,1
1365,fimB,0
1365,fimC,1
1365,fimD,1
1365,fimE,1
1365,fimF,1
1365,fimG,1
1365,fimH,1
1365,fimI,1
1365,flhA,1
1365,gspC,0
1365,gspD,0
1365,gspE,0
1365,gspF,0
1365,gspG,0
1365,gspH,0
1365,gspI,0
1365,gspJ,0
1365,gspK,0
1365,gspL,1
1365,gspM,1
1365,hlyA,0
1365,hlyB,0
1365,hlyC,0
1365,hlyD,0
1365,iucA,0
1365,iucB,0
1365,iucC,0
1365,iucD,0
1365,iutA,0
1365,map,0
1365,nleA/espI,0
1365,nleB1,0
1365,nleC,0
1365,nleE,0
1365,nleF,0
1365,nleG7',0
1365,nleH2,0
1365,ompA,1
1365,paa,0
1365,rcsB,1
1365,sepD,0
1365,sepL,0
1365,sepQ/escQ,0
1365,sepZ/espZ,0
1365,stxA,0
1365,stxB,0
1365,waaF,0
1365,yagV/ecpE,1
1365,yagW/ecpD,1
1365,yagX/ecpC,1
1365,yagY/ecpB,1
1365,yagZ/ecpA,1
1365,ykgK/ecpR,1
1365,algA,1
1365,espY1,0
1365,fyuA,0
1365,gnd,1
1365,gtrB,0
1365,iroB,0
1365,iroC,0
1365,iroD,0
1365,iroE,0
1365,iroN,0
1365,irp1,0
1365,irp2,0
1365,ybtA,0
1365,ybtE,0
1365,ybtP,0
1365,ybtQ,0
1365,ybtS,0
1365,ybtT,0
1365,ybtU,0
1365,ybtX,0
1365,chuA,0
1365,chuS,0
1365,chuT,0
1365,chuU,0
1365,chuV,0
1365,chuW,0
1365,chuX,0
1365,chuY,0
1365,clbA,0
1365,clbB,0
1365,clbC,0
1365,clbD,0
1365,clbE,0
1365,clbF,0
1365,clbG,0
1365,clbH,0
1365,clbI,0
1365,clbJ,0
1365,clbK,0
1365,clbL,0
1365,clbM,0
1365,clbN,0
1365,clbO,0
1365,clbP,0
1365,clbQ,0
1365,clbS,0
1365,clpV/tssH,0
1365,galF,0
1365,kpsD,0
1365,kpsM,0
1365,kpsT,0
1365,papA,0
1365,papB,0
1365,papC,0
1365,papD,0
1365,papE,0
1365,papF,0
1365,papG,0
1365,papH,0
1365,papI,0
1365,papJ,0
1365,papK,0
1365,papX,0
1365,tcpC,0
1365,vat,0
1365,vgrG/tssI,0
1365,vipB/tssC,0
1365,ADP,0
1365,cesF,0
1365,clpB,0
1365,espH,0
1365,espJ,0
1365,espM2,0
1365,espR3,0
1365,espR4,0
1365,espW,0
1365,espX2,0
1365,espX6,0
1365,espY2,0
1365,espY3,0
1365,espY4,0
1365,nleB2,0
1365,nleD,0
1365,nleH1,0
1365,sat,0
1365,shuA,0
1365,shuS,0
1365,shuT,0
1365,shuU,0
1365,shuV,0
1365,shuX,0
1365,shuY,0
1365,stcE,0
1365,stx1A,0
1365,stx2A,0
1365,stx2B,0
1365,tir,0
1365,toxB,0
1365,manB,1
1365,manC,1
1688,acrA,1
1688,acrB,1
1688,allB,1
1688,aslA,1
1688,cesAB,0
1688,cesD,0
1688,cesD2,0
1688,cesL,0
1688,cesT,0
1688,csgB,1
1688,eae,0
1688,east1,0
1688,efa1,0
1688,entB,1
1688,entC,1
1688,entD,1
1688,entE,1
1688,entF,1
1688,entS,1
1688,escC,0
1688,escD,0
1688,escE,0
1688,escF,0
1688,escG,0
1688,escI,0
1688,escJ,0
1688,escL,0
1688,escN,0
1688,escO,0
1688,escR,0
1688,escS,0
1688,escT,0
1688,escU,0
1688,escV,0
1688,espA,0
1688,espB,0
1688,espD,0
1688,espF,0
1688,espFu/tccP,0
1688,espG,0
1688,espK,0
1688,espL1,1
1688,espL2,0
1688,espL4,1
1688,espM1,0
1688,espN,0
1688,espP,0
1688,espR1,1
1688,espX1,1
1688,espX4,1
1688,espX5,1
1688,espX7/nleL,0
1688,etgA,0
1688,fdeC,1
1688,fepA,1
1688,fepB,1
1688,fepC,1
1688,fepD,1
1688,fepG,1
1688,fes,1
1688,fimA,1
1688,fimB,0
1688,fimC,1
1688,fimD,1
1688,fimE,1
1688,fimF,1
1688,fimG,1
1688,fimH,1
1688,fimI,1
1688,flhA,1
1688,gspC,0
1688,gspD,0
1688,gspE,0
1688,gspF,0
1688,gspG,0
1688,gspH,0
1688,gspI,0
1688,gspJ,0
1688,gspK,0
1688,gspL,1
1688,gspM,1
1688,hlyA,0
1688,hlyB,0
1688,hlyC,0
1688,hlyD,0
1688,iucA,0
1688,iucB,0
1688,iucC,0
1688,iucD,0
1688,iutA,0
1688,map,0
1688,nleA/espI,0
1688,nleB1,0
1688,nleC,0
1688,nleE,0
1688,nleF,0
1688,nleG7',0
1688,nleH2,0
1688,ompA,1
1688,paa,0
1688,rcsB,1
1688,sepD,0
1688,sepL,0
1688,sepQ/escQ,0
1688,sepZ/espZ,0
1688,stxA,0
1688,stxB,0
1688,waaF,0
1688,yagV/ecpE,1
1688,yagW/ecpD,1
1688,yagX/ecpC,1
1688,yagY/ecpB,1
1688,yagZ/ecpA,1
1688,ykgK/ecpR,1
1688,algA,1
1688,espY1,0
1688,fyuA,0
1688,gnd,1
1688,gtrB,0
1688,iroB,0
1688,iroC,0
1688,iroD,0
1688,iroE,0
1688,iroN,0
1688,irp1,0
1688,irp2,0
1688,ybtA,0
1688,ybtE,0
1688,ybtP,0
1688,ybtQ,0
1688,ybtS,0
1688,ybtT,0
1688,ybtU,0
1688,ybtX,0
1688,chuA,0
1688,chuS,0
1688,chuT,0
1688,chuU,0
1688,chuV,0
1688,chuW,0
1688,chuX,0
1688,chuY,0
1688,clbA,0
1688,clbB,0
1688,clbC,0
1688,clbD,0
1688,clbE,0
1688,clbF,0
1688,clbG,0
1688,clbH,0
1688,clbI,0
1688,clbJ,0
1688,clbK,0
1688,clbL,0
1688,clbM,0
1688,clbN,0
1688,clbO,0
1688,clbP,0
1688,clbQ,0
1688,clbS,0
1688,clpV/tssH,0
1688,galF,0
1688,kpsD,0
1688,kpsM,0
1688,kpsT,0
1688,papA,0
1688,papB,0
1688,papC,0
1688,papD,0
1688,papE,0
1688,papF,0
1688,papG,0
1688,papH,0
1688,papI,0
1688,papJ,0
1688,papK,0
1688,papX,0
1688,tcpC,0
1688,vat,0
1688,vgrG/tssI,0
1688,vipB/tssC,0
1688,ADP,0
1688,cesF,0
1688,clpB,0
1688,espH,0
1688,espJ,0
1688,espM2,0
1688,espR3,0
1688,espR4,0
1688,espW,0
1688,espX2,0
1688,espX6,0
1688,espY2,0
1688,espY3,0
1688,espY4,0
1688,nleB2,0
1688,nleD,0
1688,nleH1,0
1688,sat,0
1688,shuA,0
1688,shuS,0
1688,shuT,0
1688,shuU,0
1688,shuV,0
1688,shuX,0
1688,shuY,0
1688,stcE,0
1688,stx1A,0
1688,stx2A,0
1688,stx2B,0
1688,tir,0
1688,toxB,0
1688,manB,1
1688,manC,1
1814,acrA,1
1814,acrB,1
1814,allB,1
1814,aslA,1
1814,cesAB,0
1814,cesD,0
1814,cesD2,0
1814,cesL,0
1814,cesT,0
1814,csgB,1
1814,eae,0
1814,east1,0
1814,efa1,0
1814,entB,1
1814,entC,1
1814,entD,1
1814,entE,1
1814,entF,1
1814,entS,1
1814,escC,0
1814,escD,0
1814,escE,0
1814,escF,0
1814,escG,0
1814,escI,0
1814,escJ,0
1814,escL,0
1814,escN,0
1814,escO,0
1814,escR,0
1814,escS,0
1814,escT,0
1814,escU,0
1814,escV,0
1814,espA,0
1814,espB,0
1814,espD,0
1814,espF,0
1814,espFu/tccP,0
1814,espG,0
1814,espK,0
1814,espL1,1
1814,espL2,0
1814,espL4,1
1814,espM1,0
1814,espN,0
1814,espP,0
1814,espR1,1
1814,espX1,1
1814,espX4,1
1814,espX5,1
1814,espX7/nleL,0
1814,etgA,0
1814,fdeC,1
1814,fepA,1
1814,fepB,1
1814,fepC,1
1814,fepD,1
1814,fepG,1
1814,fes,1
1814,fimA,1
1814,fimB,1
1814,fimC,1
1814,fimD,1
1814,fimE,1
1814,fimF,1
1814,fimG,1
1814,fimH,1
1814,fimI,1
1814,flhA,1
1814,gspC,0
1814,gspD,0
1814,gspE,0
1814,gspF,0
1814,gspG,0
1814,gspH,0
1814,gspI,0
1814,gspJ,0
1814,gspK,0
1814,gspL,1
1814,gspM,1
1814,hlyA,0
1814,hlyB,0
1814,hlyC,0
1814,hlyD,0
1814,iucA,1
1814,iucB,1
1814,iucC,1
1814,iucD,1
1814,iutA,1
1814,map,0
1814,nleA/espI,0
1814,nleB1,0
1814,nleC,0
1814,nleE,0
1814,nleF,0
1814,nleG7',0
1814,nleH2,0
1814,ompA,1
1814,paa,0
1814,rcsB,1
1814,sepD,0
1814,sepL,0
